	Prot_ID	dN	dS	pN	pS	MsaLen
12822	ENSP00000447057	1	2	19	6	681
12823	ENSP00000447091	6	13	34	27	1752
12824	ENSP00000447149	9	8	0	0	1506
12825	ENSP00000447173	7	14	2	0	1500
12826	ENSP00000447211	10	10	0	0	7059
12827	ENSP00000447241	3	4	0	0	1566
12828	ENSP00000447297	0	2	0	0	1572
12829	ENSP00000447300	2	6	1	0	1437
12830	ENSP00000447488	0	3	2	2	699
12831	ENSP00000447651	4	3	0	0	1155
12832	ENSP00000447730	1	4	0	0	714
12833	ENSP00000447731	15	7	0	0	1236
12834	ENSP00000447942	0	1	1	3	462
12835	ENSP00000448012	19	29	0	0	7443
12836	ENSP00000448035	0	3	0	0	3078
12837	ENSP00000448054	1	3	9	8	978
12838	ENSP00000448059	8	9	45	21	1377
12839	ENSP00000448073	2	9	49	27	2709
12840	ENSP00000448083	7	15	0	0	2664
12841	ENSP00000448165	10	11	55	16	3744
12842	ENSP00000448182	3	9	26	18	2139
12843	ENSP00000448228	8	6	13	4	1635
12844	ENSP00000448248	8	7	31	8	1074
12845	ENSP00000448310	4	17	23	28	1527
12846	ENSP00000448387	1	24	4	8	2031
12847	ENSP00000448517	7	5	14	6	1359
12848	ENSP00000448580	3	4	20	10	750
12849	ENSP00000448665	0	2	0	0	576
12850	ENSP00000448680	6	9	8	2	879
12851	ENSP00000448689	1	8	0	0	2679
12852	ENSP00000448696	13	10	0	0	1191
12853	ENSP00000448753	0	2	22	12	2730
12854	ENSP00000448785	5	10	9	4	732
12855	ENSP00000448955	7	13	0	0	2082
12856	ENSP00000449079	0	5	20	14	948
12857	ENSP00000449089	0	5	0	0	2406
12858	ENSP00000449137	2	1	7	4	1074
12859	ENSP00000449241	4	16	0	0	3582
12860	ENSP00000449253	14	9	0	0	2010
12861	ENSP00000449270	9	2	2	1	618
12862	ENSP00000449381	3	5	0	0	1506
12863	ENSP00000449396	2	22	7	1	3795
12864	ENSP00000449404	3	9	0	0	1533
12865	ENSP00000449428	1	4	0	0	1182
12866	ENSP00000449535	6	14	18	29	2058
12867	ENSP00000449629	6	10	29	28	3744
12868	ENSP00000449751	0	3	1	2	612
12869	ENSP00000449756	2	12	0	0	1584
12870	ENSP00000449795	0	0	3	3	273
12871	ENSP00000449884	2	2	9	1	537
12872	ENSP00000449960	18	14	0	0	2097
12873	ENSP00000450040	23	26	44	33	2304
12874	ENSP00000450114	7	3	16	7	975
12875	ENSP00000450244	4	16	57	29	2418
12876	ENSP00000450310	3	6	0	0	1188
12877	ENSP00000450337	1	15	0	0	3858
12878	ENSP00000450385	1	4	7	5	717
12879	ENSP00000450436	4	5	22	11	1605
12880	ENSP00000450444	14	14	75	28	3078
12881	ENSP00000450456	2	3	0	0	552
12882	ENSP00000450461	12	9	48	14	2463
12883	ENSP00000450482	2	9	30	22	1173
12884	ENSP00000450527	11	4	2	2	366
12885	ENSP00000450540	18	12	0	0	1344
12886	ENSP00000450607	11	17	95	48	3636
12887	ENSP00000450731	0	3	5	3	696
12888	ENSP00000450742	5	21	0	0	2367
12889	ENSP00000450749	0	5	0	0	975
12890	ENSP00000450832	5	35	1	0	5412
12891	ENSP00000450838	4	6	53	26	1350
12892	ENSP00000450842	1	7	24	13	1065
12893	ENSP00000450857	4	11	52	21	2760
12894	ENSP00000450909	1	0	14	1	429
12895	ENSP00000450958	8	12	0	0	825
12896	ENSP00000450962	4	4	8	4	804
12897	ENSP00000450970	2	2	13	0	390
12898	ENSP00000450980	7	9	0	0	1113
12899	ENSP00000451000	6	5	0	0	2364
12900	ENSP00000451030	1	6	24	18	1869
12901	ENSP00000451040	1	2	10	7	789
12902	ENSP00000451080	0	2	0	1	312
12903	ENSP00000451129	32	15	4	1	1899
12904	ENSP00000451162	11	11	0	0	3282
12905	ENSP00000451188	0	4	0	0	441
12906	ENSP00000451211	5	8	0	0	2001
12907	ENSP00000451223	19	10	42	13	1776
12908	ENSP00000451263	2	13	0	0	3369
12909	ENSP00000451300	3	10	0	0	1953
12910	ENSP00000451318	12	4	16	7	597
12911	ENSP00000451575	4	12	57	34	1905
12912	ENSP00000451594	3	2	0	0	1053
12913	ENSP00000451712	1	5	0	0	1650
12914	ENSP00000451812	0	0	2	2	648
12915	ENSP00000451818	9	4	3	8	1566
12916	ENSP00000451828	0	20	8	12	1836
12917	ENSP00000451945	0	1	0	0	1125
12918	ENSP00000451974	3	9	0	0	1065
12919	ENSP00000451998	9	22	65	37	5988
12920	ENSP00000452007	3	3	4	3	480
12921	ENSP00000452037	1	1	4	0	570
12922	ENSP00000452086	1	11	13	9	1593
12923	ENSP00000452120	18	25	74	30	3771
12924	ENSP00000452123	0	2	9	12	816
12925	ENSP00000452181	0	6	0	0	1557
12926	ENSP00000452245	2	4	20	5	441
12927	ENSP00000452398	5	5	9	5	612
12928	ENSP00000452454	0	4	9	8	1128
12929	ENSP00000452521	0	0	0	0	1086
12930	ENSP00000452526	2	1	18	5	378
12931	ENSP00000452552	12	0	0	0	1935
12932	ENSP00000452634	7	7	20	17	2088
12933	ENSP00000452746	2	7	9	9	1302
12934	ENSP00000452762	4	3	10	1	999
12935	ENSP00000452773	6	2	0	0	828
12936	ENSP00000452780	1	1	0	0	357
12937	ENSP00000452796	1	6	43	15	5241
12938	ENSP00000452871	0	7	20	57	2352
12939	ENSP00000452877	4	13	75	33	3801
12940	ENSP00000452885	0	2	3	6	1863
12941	ENSP00000452948	5	18	11	5	3450
12942	ENSP00000453015	1	12	0	0	3009
12943	ENSP00000453076	1	7	0	0	1794
12944	ENSP00000453095	14	16	0	0	1533
12945	ENSP00000453129	20	9	0	0	1677
12946	ENSP00000453177	10	9	39	15	1500
12947	ENSP00000453273	0	8	0	0	2079
12948	ENSP00000453281	5	7	59	38	4401
12949	ENSP00000453293	7	24	0	0	2283
12950	ENSP00000453302	30	30	83	32	2766
12951	ENSP00000453307	8	7	0	0	1527
12952	ENSP00000453399	1	2	4	3	1050
12953	ENSP00000453403	12	1	0	0	1323
12954	ENSP00000453508	5	38	144	143	7833
12955	ENSP00000453793	3	6	7	6	1434
12956	ENSP00000453854	1	14	44	21	3303
12957	ENSP00000453940	26	9	42	24	2526
12958	ENSP00000453969	21	14	27	8	1605
12959	ENSP00000454038	0	4	10	1	1281
12960	ENSP00000454062	1	6	0	0	711
12961	ENSP00000454071	13	24	75	45	3027
12962	ENSP00000454153	8	2	2	1	531
12963	ENSP00000454207	3	8	18	18	1728
12964	ENSP00000454268	2	2	12	3	570
12965	ENSP00000454341	0	4	0	0	417
12966	ENSP00000454380	7	6	19	7	1443
12967	ENSP00000454562	1	2	10	3	897
12968	ENSP00000454623	26	27	3	0	3507
12969	ENSP00000454646	3	3	3	7	1386
12970	ENSP00000454783	5	9	0	0	1668
12971	ENSP00000454804	5	2	12	10	396
12972	ENSP00000454836	13	20	88	41	2424
12973	ENSP00000454852	1	4	0	0	1080
12974	ENSP00000454919	4	11	19	25	1896
12975	ENSP00000454926	1	1	6	2	501
12976	ENSP00000454945	2	5	0	0	765
12977	ENSP00000454973	8	17	47	33	4257
12978	ENSP00000455026	1	4	23	21	936
12979	ENSP00000455041	9	8	25	13	2388
12980	ENSP00000455064	4	3	0	0	1602
12981	ENSP00000455068	4	7	16	4	921
12982	ENSP00000455106	10	20	1	2	2238
12983	ENSP00000455114	6	8	0	0	1668
12984	ENSP00000455169	9	10	19	7	1593
12985	ENSP00000455215	15	17	11	4	2079
12986	ENSP00000455229	4	8	21	11	1710
12987	ENSP00000455265	24	24	8	3	2610
12988	ENSP00000455426	3	43	3	9	3852
12989	ENSP00000455459	5	5	0	0	1119
12990	ENSP00000455507	148	255	2	3	27624
12991	ENSP00000455566	0	6	18	15	1206
12992	ENSP00000455607	1	8	9	9	1608
12993	ENSP00000455791	2	0	15	4	375
12994	ENSP00000455854	7	2	7	2	780
12995	ENSP00000455882	15	17	44	45	2757
12996	ENSP00000455897	9	25	27	13	4485
12997	ENSP00000456218	13	15	5	1	1659
12998	ENSP00000456226	3	9	0	0	1182
12999	ENSP00000456242	4	3	17	13	1065
13000	ENSP00000456333	5	6	8	8	441
13001	ENSP00000456348	9	8	5	18	1905
13002	ENSP00000456405	1	10	0	0	1053
13003	ENSP00000456477	1	2	4	1	861
13004	ENSP00000456480	11	21	46	46	2646
13005	ENSP00000456566	4	8	27	18	738
13006	ENSP00000456609	15	17	0	0	2151
13007	ENSP00000456743	2	15	21	21	1995
13008	ENSP00000456782	0	5	0	0	1035
13009	ENSP00000456851	3	3	1	0	594
13010	ENSP00000456908	12	15	3	0	1806
13011	ENSP00000457016	21	10	18	10	732
13012	ENSP00000457140	13	12	0	0	2163
13013	ENSP00000457168	12	42	0	0	10296
13014	ENSP00000457180	8	10	0	0	1266
13015	ENSP00000457205	3	3	19	14	879
13016	ENSP00000457206	3	16	30	35	1065
13017	ENSP00000457230	2	11	71	34	1242
13018	ENSP00000457243	0	3	1	0	1194
13019	ENSP00000457258	8	9	28	16	1626
13020	ENSP00000457408	5	9	0	0	1233
13021	ENSP00000457411	6	20	2	0	2406
13022	ENSP00000457421	24	20	2	1	2343
13023	ENSP00000457492	0	2	0	0	720
13024	ENSP00000457513	2	2	0	0	507
13025	ENSP00000457703	1	9	6	2	1140
13026	ENSP00000457728	6	5	2	2	486
13027	ENSP00000457733	1	3	19	8	1431
13028	ENSP00000457748	9	11	1	0	3336
13029	ENSP00000457788	18	27	0	0	3300
13030	ENSP00000457810	15	11	45	16	1683
13031	ENSP00000457991	12	18	45	21	4197
13032	ENSP00000458162	0	22	0	0	1125
13033	ENSP00000458290	3	5	3	2	1416
13034	ENSP00000458316	5	3	0	0	777
13035	ENSP00000458355	55	69	303	166	13386
13036	ENSP00000458537	4	4	31	18	792
13037	ENSP00000458570	19	17	78	31	4014
13038	ENSP00000458663	12	34	13	15	7566
13039	ENSP00000458715	11	33	111	72	3102
13040	ENSP00000458762	4	9	0	0	1200
13041	ENSP00000458770	3	2	0	0	468
13042	ENSP00000458791	0	3	19	15	1059
13043	ENSP00000458832	5	24	57	30	1986
13044	ENSP00000458866	3	8	25	9	1257
13045	ENSP00000458954	19	10	37	21	2256
13046	ENSP00000458977	12	12	0	0	1467
13047	ENSP00000458986	17	40	87	91	4182
13048	ENSP00000459566	4	5	9	9	888
13049	ENSP00000459580	5	3	0	0	1089
13050	ENSP00000459615	0	14	3	2	3213
13051	ENSP00000459626	3	13	33	19	3297
13052	ENSP00000459799	6	11	8	6	1998
13053	ENSP00000459943	8	31	0	0	3696
13054	ENSP00000459962	14	36	0	0	2550
13055	ENSP00000460236	2	18	38	33	2802
13056	ENSP00000460300	4	16	54	30	3540
13057	ENSP00000460348	0	63	0	0	7005
13058	ENSP00000460437	4	10	0	0	696
13059	ENSP00000460547	5	7	42	14	1926
13060	ENSP00000460602	8	3	37	12	1689
13061	ENSP00000460823	2	2	0	0	1428
13062	ENSP00000460825	6	22	50	28	1725
13063	ENSP00000460871	11	11	30	19	1470
13064	ENSP00000460964	0	1	8	10	1083
13065	ENSP00000460971	8	17	0	0	2235
13066	ENSP00000461269	4	5	6	5	438
13067	ENSP00000461382	6	17	0	0	1725
13068	ENSP00000461433	0	6	0	0	537
13069	ENSP00000461749	0	3	0	0	732
13070	ENSP00000461785	1	6	16	14	1017
13071	ENSP00000461879	3	13	7	27	6285
13072	ENSP00000461945	3	0	5	1	585
13073	ENSP00000462054	3	6	3	3	1248
13074	ENSP00000462099	5	6	22	12	1254
13075	ENSP00000462116	0	5	12	10	1080
13076	ENSP00000462154	30	52	154	115	8220
13077	ENSP00000462309	11	5	0	0	1056
13078	ENSP00000462333	13	22	75	49	2241
13079	ENSP00000462349	7	3	16	5	666
13080	ENSP00000462419	0	5	4	6	1701
13081	ENSP00000462468	0	6	2	2	1734
13082	ENSP00000462647	19	6	0	0	528
13083	ENSP00000462664	11	7	45	18	2223
13084	ENSP00000462701	2	6	6	5	2520
13085	ENSP00000462717	5	9	18	19	1179
13086	ENSP00000462729	3	15	44	28	2529
13087	ENSP00000462835	5	2	0	0	636
13088	ENSP00000462945	0	1	0	0	1842
13089	ENSP00000462963	6	2	19	4	1080
13090	ENSP00000462980	10	8	5	1	2601
13091	ENSP00000462996	1	0	0	0	420
13092	ENSP00000462998	1	3	1	0	780
13093	ENSP00000463013	11	5	7	3	597
13094	ENSP00000463027	9	6	0	0	1959
13095	ENSP00000463051	1	17	33	15	1287
13096	ENSP00000463058	0	3	0	3	522
13097	ENSP00000463080	30	13	0	0	2538
13098	ENSP00000463092	5	0	1	0	342
13099	ENSP00000463151	12	39	149	80	3741
13100	ENSP00000463159	12	14	27	14	1308
13101	ENSP00000463235	6	1	0	1	792
13102	ENSP00000463245	1	2	0	0	678
13103	ENSP00000463254	20	13	0	0	2673
13104	ENSP00000463325	0	21	42	47	4521
13105	ENSP00000463334	3	3	0	0	789
13106	ENSP00000463375	10	3	29	11	1947
13107	ENSP00000463533	12	28	2	1	2982
13108	ENSP00000463559	0	4	0	0	516
13109	ENSP00000463574	6	10	18	6	1506
13110	ENSP00000463650	1	1	9	6	912
13111	ENSP00000463653	0	3	0	2	1266
13112	ENSP00000463762	9	7	0	0	2181
13113	ENSP00000463978	9	18	0	0	1395
13114	ENSP00000463982	2	8	0	0	2208
13115	ENSP00000464030	3	17	0	0	2148
13116	ENSP00000464050	11	9	24	12	2838
13117	ENSP00000464087	177	109	0	0	15780
13118	ENSP00000464145	8	8	23	22	1434
13119	ENSP00000464162	37	30	0	0	5922
13120	ENSP00000464231	5	10	0	0	1017
13121	ENSP00000464275	4	3	1	0	1419
13122	ENSP00000464330	8	6	40	12	2055
13123	ENSP00000464359	0	5	4	2	531
13124	ENSP00000464391	1	22	102	86	3579
13125	ENSP00000464443	0	0	0	0	726
13126	ENSP00000464512	0	12	0	0	5829
13127	ENSP00000464577	5	16	4	2	1800
13128	ENSP00000464780	12	8	0	0	1395
13129	ENSP00000464814	5	11	5	5	1779
13130	ENSP00000464893	1	14	27	30	2430
13131	ENSP00000464932	6	10	0	0	1377
13132	ENSP00000464955	3	9	12	7	837
13133	ENSP00000465039	7	7	34	30	2874
13134	ENSP00000465075	3	4	0	0	927
13135	ENSP00000465121	13	10	0	0	2424
13136	ENSP00000465157	3	2	0	0	1227
13137	ENSP00000465204	2	1	13	7	990
13138	ENSP00000465213	1	3	26	14	660
13139	ENSP00000465261	14	20	65	35	2415
13140	ENSP00000465295	4	6	0	0	1377
13141	ENSP00000465356	9	3	2	1	312
13142	ENSP00000465419	23	39	0	0	2886
13143	ENSP00000465500	15	12	12	6	1872
13144	ENSP00000465517	4	5	17	3	660
13145	ENSP00000465578	9	2	0	0	1689
13146	ENSP00000465589	14	15	0	0	2172
13147	ENSP00000465617	2	5	0	0	669
13148	ENSP00000465630	31	54	3	1	6204
13149	ENSP00000465676	1	6	16	24	1863
13150	ENSP00000465685	5	12	21	10	1275
13151	ENSP00000465712	7	5	0	0	771
13152	ENSP00000465734	0	9	6	4	1845
13153	ENSP00000465757	4	5	0	0	840
13154	ENSP00000465759	30	31	98	81	4008
13155	ENSP00000465776	6	7	38	24	1188
13156	ENSP00000465858	1	11	0	0	2055
13157	ENSP00000465883	2	5	28	17	972
13158	ENSP00000465894	6	6	34	10	1191
13159	ENSP00000465930	2	9	0	0	1266
13160	ENSP00000465992	4	9	0	0	2619
13161	ENSP00000466009	0	4	0	0	285
13162	ENSP00000466010	1	3	0	0	465
13163	ENSP00000466047	0	2	0	1	591
13164	ENSP00000466051	13	6	39	19	1656
13165	ENSP00000466090	5	4	22	15	801
13166	ENSP00000466111	26	10	2	0	1512
13167	ENSP00000466121	6	3	1	1	651
13168	ENSP00000466134	4	20	5	3	1608
13169	ENSP00000466248	9	12	0	0	1428
13170	ENSP00000466274	13	7	7	4	1983
13171	ENSP00000466285	38	10	0	0	3099
13172	ENSP00000466298	2	6	0	0	747
13173	ENSP00000466363	16	19	2	1	2124
13174	ENSP00000466379	0	5	9	15	1044
13175	ENSP00000466399	31	18	6	3	1083
13176	ENSP00000466500	20	8	12	3	1125
13177	ENSP00000466542	3	26	0	0	2352
13178	ENSP00000466561	4	8	43	32	1530
13179	ENSP00000466680	3	1	12	4	873
13180	ENSP00000466690	3	3	22	7	1005
13181	ENSP00000466718	5	2	6	6	816
13182	ENSP00000466898	9	5	2	1	1380
13183	ENSP00000466937	5	36	0	0	4866
13184	ENSP00000466967	1	4	0	0	1977
13185	ENSP00000466971	2	8	0	0	963
13186	ENSP00000466989	0	17	39	35	1959
13187	ENSP00000467024	0	3	0	1	1146
13188	ENSP00000467083	14	20	26	21	2289
13189	ENSP00000467107	6	10	0	0	1743
13190	ENSP00000467141	142	337	0	0	107991
13191	ENSP00000467176	1	5	0	0	834
13192	ENSP00000467218	9	11	14	17	1776
13193	ENSP00000467266	4	3	0	0	264
13194	ENSP00000467271	21	30	0	0	4884
13195	ENSP00000467423	1	25	0	0	2796
13196	ENSP00000467494	7	7	46	15	1440
13197	ENSP00000467556	14	19	81	44	4563
13198	ENSP00000467579	0	5	0	0	783
13199	ENSP00000467931	3	4	41	17	1689
13200	ENSP00000468002	8	31	0	0	2604
13201	ENSP00000468025	1	6	3	7	771
13202	ENSP00000468032	1	18	39	15	2172
13203	ENSP00000468049	4	4	0	0	1314
13204	ENSP00000468117	13	12	0	1	1407
13205	ENSP00000468153	4	3	15	5	1836
13206	ENSP00000468232	11	4	7	6	1317
13207	ENSP00000468253	4	5	0	0	933
13208	ENSP00000468263	2	19	0	0	3360
13209	ENSP00000468308	7	12	24	7	1680
13210	ENSP00000468312	6	10	0	0	2559
13211	ENSP00000468348	0	3	4	11	1017
13212	ENSP00000468354	2	7	17	3	912
13213	ENSP00000468424	0	3	7	9	1563
13214	ENSP00000468491	8	5	0	0	1848
13215	ENSP00000468592	1	15	0	0	2850
13216	ENSP00000468633	0	4	2	8	576
13217	ENSP00000468643	1	3	13	9	1170
13218	ENSP00000468678	3	6	18	8	2394
13219	ENSP00000468723	0	1	8	1	444
13220	ENSP00000468767	4	6	0	0	1062
13221	ENSP00000468782	1	17	0	0	1860
13222	ENSP00000468785	10	5	0	0	2226
13223	ENSP00000468927	2	3	11	0	1506
13224	ENSP00000468956	1	3	0	0	564
13225	ENSP00000468969	0	1	0	1	318
13226	ENSP00000468980	1	7	7	6	921
13227	ENSP00000469035	2	16	1	0	993
13228	ENSP00000469142	3	14	31	28	1770
13229	ENSP00000469205	4	11	9	11	2511
13230	ENSP00000469315	4	6	0	0	768
13231	ENSP00000469337	13	2	0	0	1761
13232	ENSP00000469391	9	10	36	18	1755
13233	ENSP00000469413	7	16	0	0	2280
13234	ENSP00000469445	18	12	0	0	1476
13235	ENSP00000469534	13	16	0	0	4938
13236	ENSP00000469613	2	0	0	0	909
13237	ENSP00000469647	3	5	5	2	996
13238	ENSP00000469759	8	7	41	19	2037
13239	ENSP00000469836	1	3	15	10	618
13240	ENSP00000469863	1	9	21	23	2106
13241	ENSP00000469880	8	9	0	0	1422
13242	ENSP00000469888	11	6	0	0	420
13243	ENSP00000469981	4	2	0	0	894
13244	ENSP00000469998	19	14	20	16	1251
13245	ENSP00000470034	0	9	0	0	1101
13246	ENSP00000470082	1	4	4	3	1254
13247	ENSP00000470123	11	11	0	0	1698
13248	ENSP00000470142	2	18	0	0	3480
13249	ENSP00000470152	5	5	0	0	2373
13250	ENSP00000470176	0	0	0	0	528
13251	ENSP00000470239	9	15	55	18	2826
13252	ENSP00000470248	15	10	13	8	1845
13253	ENSP00000470252	1	17	16	37	3459
13254	ENSP00000470323	4	11	35	20	1623
13255	ENSP00000470441	1	3	17	5	987
13256	ENSP00000470478	18	17	72	31	10218
13257	ENSP00000470488	10	6	41	14	1956
13258	ENSP00000470498	41	53	315	169	8493
13259	ENSP00000470555	1	5	8	3	831
13260	ENSP00000470560	3	2	0	0	732
13261	ENSP00000470652	0	4	9	14	1230
13262	ENSP00000470788	7	12	0	0	1986
13263	ENSP00000470879	1	4	17	13	1038
13264	ENSP00000471000	10	9	59	25	2343
13265	ENSP00000471252	13	22	50	35	4152
13266	ENSP00000471277	5	9	19	12	1206
13267	ENSP00000471299	9	10	0	0	1002
13268	ENSP00000471417	7	8	21	14	1713
13269	ENSP00000471454	4	9	0	0	1656
13270	ENSP00000471455	0	4	0	0	669
13271	ENSP00000471457	24	43	116	88	6648
13272	ENSP00000471477	1	1	17	14	672
13273	ENSP00000471493	3	9	46	21	1056
13274	ENSP00000471536	0	3	0	0	783
13275	ENSP00000471549	9	9	0	0	2226
13276	ENSP00000471575	8	5	11	6	585
13277	ENSP00000471604	16	7	15	9	1230
13278	ENSP00000471683	4	10	4	6	1416
13279	ENSP00000471735	6	15	0	0	1833
13280	ENSP00000471754	5	11	0	0	1605
13281	ENSP00000471894	3	1	6	5	255
13282	ENSP00000471896	9	11	0	0	1602
13283	ENSP00000471932	0	2	0	0	1050
13284	ENSP00000472249	0	3	6	1	486
13285	ENSP00000472305	4	13	18	16	1959
13286	ENSP00000472308	7	2	17	7	801
13287	ENSP00000472421	7	7	12	6	741
13288	ENSP00000472467	3	2	6	5	357
13289	ENSP00000472474	9	16	0	0	1767
13290	ENSP00000472546	9	11	29	11	1719
13291	ENSP00000472620	8	5	33	18	1011
13292	ENSP00000472802	12	11	6	1	1350
13293	ENSP00000472808	16	8	66	29	2613
13294	ENSP00000472914	9	22	0	0	3414
13295	ENSP00000472929	2	21	0	1	2538
13296	ENSP00000472985	0	4	0	0	714
13297	ENSP00000472998	0	8	13	19	1311
13298	ENSP00000473001	8	21	50	28	2880
13299	ENSP00000473036	10	7	19	9	1986
13300	ENSP00000473159	5	4	35	15	990
13301	ENSP00000473172	0	9	17	37	1389
13302	ENSP00000473185	0	5	9	4	270
13303	ENSP00000473290	40	23	10	22	1998
13304	ENSP00000473348	11	22	11	9	2406
13305	ENSP00000473370	11	6	20	16	1161
13306	ENSP00000473381	2	0	12	11	684
13307	ENSP00000473469	13	18	112	58	5874
13308	ENSP00000473474	5	5	23	15	1266
13309	ENSP00000473535	3	4	10	6	594
13310	ENSP00000473631	2	4	17	18	1566
13311	ENSP00000473842	7	2	16	9	1101
13312	ENSP00000473853	7	12	0	0	1560
13313	ENSP00000473941	6	6	44	11	1710
13314	ENSP00000473980	8	4	1	0	1503
13315	ENSP00000474032	9	6	2	1	1056
13316	ENSP00000474071	5	9	10	3	2088
13317	ENSP00000474090	6	6	20	6	1122
13318	ENSP00000474096	0	1	6	8	2391
13319	ENSP00000474230	1	1	11	2	609
13320	ENSP00000474246	4	1	0	0	717
13321	ENSP00000474253	5	24	47	52	5931
13322	ENSP00000474487	0	5	12	7	1011
13323	ENSP00000474529	21	17	92	50	2652
13324	ENSP00000474560	3	3	0	0	1407
13325	ENSP00000474720	9	5	0	0	1674
13326	ENSP00000474725	10	7	7	10	2313
13327	ENSP00000475068	1	1	6	3	291
13328	ENSP00000475084	15	30	1	0	4737
13329	ENSP00000475146	3	4	0	0	597
13330	ENSP00000475168	0	2	0	0	900
13331	ENSP00000475216	10	12	65	24	1737
13332	ENSP00000475344	2	8	0	0	1140
13333	ENSP00000475473	1	2	0	0	420
13334	ENSP00000475489	7	9	1	0	3549
13335	ENSP00000475615	0	5	3	7	687
13336	ENSP00000475700	0	1	2	2	621
13337	ENSP00000475727	1	4	14	10	879
13338	ENSP00000475750	1	1	10	1	1341
13339	ENSP00000475845	0	1	3	3	237
13340	ENSP00000475915	2	11	29	11	1665
13341	ENSP00000475924	2	4	8	18	1104
13342	ENSP00000475939	43	62	413	179	13659
13343	ENSP00000475986	8	1	8	1	633
13344	ENSP00000476100	0	0	4	1	213
13345	ENSP00000476117	2	17	32	27	1296
13346	ENSP00000476119	0	3	4	7	516
13347	ENSP00000476136	1	9	15	13	378
13348	ENSP00000476140	3	1	0	0	378
13349	ENSP00000476145	6	6	40	20	1515
13350	ENSP00000476176	6	10	0	0	1437
13351	ENSP00000476228	4	6	0	0	930
13352	ENSP00000476295	2	9	29	39	1635
13353	ENSP00000476369	1	2	8	7	1506
13354	ENSP00000476386	4	4	26	24	1746
13355	ENSP00000476510	3	4	11	5	738
13356	ENSP00000476519	3	8	10	12	1815
13357	ENSP00000476603	9	12	92	37	2346
13358	ENSP00000476746	2	6	24	8	1305
13359	ENSP00000476767	1	8	0	0	1239
13360	ENSP00000476795	0	7	32	15	1980
13361	ENSP00000476815	2	2	8	5	996
13362	ENSP00000476820	2	14	21	25	1551
13363	ENSP00000476948	6	7	29	15	1836
13364	ENSP00000477059	3	13	25	19	1755
13365	ENSP00000477141	7	7	13	7	1149
13366	ENSP00000477213	1	6	0	0	2691
13367	ENSP00000477310	0	0	0	3	549
13368	ENSP00000477341	4	5	20	9	1116
13369	ENSP00000477344	2	8	0	0	1947
13370	ENSP00000477437	0	4	7	6	1278
13371	ENSP00000477455	0	14	35	79	4452
13372	ENSP00000477515	17	16	19	19	3978
13373	ENSP00000477527	0	6	10	9	378
13374	ENSP00000477538	1	2	4	5	1281
13375	ENSP00000477548	4	8	32	25	1332
13376	ENSP00000477563	7	5	5	4	1023
13377	ENSP00000477572	0	5	4	2	1254
13378	ENSP00000477587	4	3	25	5	762
13379	ENSP00000477590	4	2	37	19	1611
13380	ENSP00000477597	23	32	93	48	5934
13381	ENSP00000477602	4	3	0	0	879
13382	ENSP00000477613	1	6	0	0	1854
13383	ENSP00000477639	3	3	29	17	1176
13384	ENSP00000477653	0	1	0	0	630
13385	ENSP00000477654	14	9	20	11	1599
13386	ENSP00000477688	3	7	0	0	852
13387	ENSP00000477707	3	10	7	8	1404
13388	ENSP00000477760	0	0	0	0	348
13389	ENSP00000477792	2	4	11	6	2436
13390	ENSP00000477802	5	0	23	8	582
13391	ENSP00000477815	9	7	30	6	888
13392	ENSP00000477829	1	12	17	28	1218
13393	ENSP00000477841	2	13	28	23	2019
13394	ENSP00000477848	7	11	39	18	1680
13395	ENSP00000477868	21	11	23	15	1887
13396	ENSP00000477878	4	14	0	4	1728
13397	ENSP00000477907	0	8	11	12	378
13398	ENSP00000477935	4	3	0	0	336
13399	ENSP00000477973	11	20	4	0	3690
13400	ENSP00000477999	14	45	10	1	4404
13401	ENSP00000478024	1	4	4	1	360
13402	ENSP00000478059	1	11	0	0	2373
13403	ENSP00000478070	1	6	24	14	1275
13404	ENSP00000478104	19	62	197	124	13242
13405	ENSP00000478179	25	32	91	25	6186
13406	ENSP00000478187	3	16	0	0	1842
13407	ENSP00000478212	24	21	0	0	2712
13408	ENSP00000478220	28	8	2	2	2136
13409	ENSP00000478226	5	6	0	0	1464
13410	ENSP00000478253	8	20	1	0	3165
13411	ENSP00000478255	11	18	74	34	3840
13412	ENSP00000478257	9	4	31	17	1155
13413	ENSP00000478298	2	9	25	24	1866
13414	ENSP00000478303	11	13	0	0	675
13415	ENSP00000478305	2	21	0	0	1755
13416	ENSP00000478310	4	0	6	7	507
13417	ENSP00000478320	2	2	0	0	1230
13418	ENSP00000478384	2	3	17	9	1263
13419	ENSP00000478388	2	3	9	6	390
13420	ENSP00000478396	13	10	50	21	1524
13421	ENSP00000478417	13	33	8	1	2919
13422	ENSP00000478458	0	14	24	43	3381
13423	ENSP00000478479	0	4	0	0	705
13424	ENSP00000478490	0	3	0	1	1806
13425	ENSP00000478492	8	10	0	0	1011
13426	ENSP00000478501	0	2	3	0	555
13427	ENSP00000478516	48	25	0	0	4437
13428	ENSP00000478533	1	14	0	0	1962
13429	ENSP00000478561	9	4	13	9	1629
13430	ENSP00000478589	44	17	17	5	2136
13431	ENSP00000478591	5	5	21	8	786
13432	ENSP00000478600	6	15	0	0	2217
13433	ENSP00000478637	0	0	9	4	1935
13434	ENSP00000478639	2	14	0	0	1857
13435	ENSP00000478645	4	6	12	7	1446
13436	ENSP00000478672	8	10	0	0	1581
