	Prot_ID	dN	dS	pN	pS	MsaLen
11578	ENSP00000405289	11	12	79	23	2277
11579	ENSP00000405327	1	2	21	21	1647
11580	ENSP00000405330	5	6	22	20	1785
11581	ENSP00000405338	3	12	6	6	3864
11582	ENSP00000405388	0	1	0	0	984
11583	ENSP00000405405	7	11	0	1	3840
11584	ENSP00000405423	4	7	0	0	1512
11585	ENSP00000405424	4	6	0	0	2901
11586	ENSP00000405456	2	1	2	1	3075
11587	ENSP00000405514	3	6	52	18	4146
11588	ENSP00000405574	5	1	3	7	1800
11589	ENSP00000405577	3	4	17	13	1146
11590	ENSP00000405620	4	12	20	44	3897
11591	ENSP00000405635	0	1	0	1	426
11592	ENSP00000405726	3	7	0	0	1794
11593	ENSP00000405738	0	7	0	1	2178
11594	ENSP00000405812	1	4	5	5	3279
11595	ENSP00000405841	3	3	5	1	2418
11596	ENSP00000405890	0	3	2	7	1458
11597	ENSP00000405963	3	9	1	2	3819
11598	ENSP00000405969	29	11	19	4	1293
11599	ENSP00000406012	13	12	90	49	4413
11600	ENSP00000406022	0	9	55	48	2811
11601	ENSP00000406026	0	4	3	1	1443
11602	ENSP00000406027	3	3	19	16	1821
11603	ENSP00000406037	1	5	0	0	1458
11604	ENSP00000406050	6	10	0	0	1536
11605	ENSP00000406052	10	9	0	0	3105
11606	ENSP00000406157	1	2	0	0	1980
11607	ENSP00000406164	5	1	24	8	1032
11608	ENSP00000406191	2	7	53	40	2640
11609	ENSP00000406197	0	5	7	9	1077
11610	ENSP00000406201	5	6	0	0	2454
11611	ENSP00000406209	1	8	0	0	2079
11612	ENSP00000406220	2	8	21	29	1704
11613	ENSP00000406229	44	64	378	218	13899
11614	ENSP00000406261	5	3	54	22	2625
11615	ENSP00000406286	0	5	26	17	1719
11616	ENSP00000406293	0	3	21	11	1044
11617	ENSP00000406318	7	2	32	11	1923
11618	ENSP00000406367	5	11	28	11	4023
11619	ENSP00000406463	1	1	12	9	1563
11620	ENSP00000406472	5	6	6	3	1305
11621	ENSP00000406482	4	10	115	77	5118
11622	ENSP00000406490	4	2	0	0	2955
11623	ENSP00000406541	4	7	1	0	558
11624	ENSP00000406546	5	2	5	0	2004
11625	ENSP00000406549	4	6	10	20	5814
11626	ENSP00000406598	2	2	32	11	1038
11627	ENSP00000406674	3	2	15	9	1005
11628	ENSP00000406773	0	1	0	0	417
11629	ENSP00000406861	79	67	208	82	7389
11630	ENSP00000406885	1	4	12	8	792
11631	ENSP00000406909	11	4	1	0	891
11632	ENSP00000406933	16	8	0	0	1758
11633	ENSP00000406970	2	1	35	20	1194
11634	ENSP00000407039	3	7	0	1	2091
11635	ENSP00000407087	7	2	20	14	1155
11636	ENSP00000407112	4	3	0	0	1179
11637	ENSP00000407118	4	2	0	0	1989
11638	ENSP00000407182	0	5	3	20	2691
11639	ENSP00000407193	1	2	22	21	1575
11640	ENSP00000407213	7	6	68	42	2526
11641	ENSP00000407301	9	8	0	0	1725
11642	ENSP00000407323	0	1	18	7	1239
11643	ENSP00000407353	9	6	0	0	1248
11644	ENSP00000407375	1	1	6	2	609
11645	ENSP00000407422	3	4	15	3	1200
11646	ENSP00000407487	7	10	0	0	3294
11647	ENSP00000407509	2	22	2	5	4134
11648	ENSP00000407545	3	3	0	0	2052
11649	ENSP00000407552	0	4	0	1	1428
11650	ENSP00000407560	0	0	8	6	1029
11651	ENSP00000407586	0	6	0	0	567
11652	ENSP00000407613	2	2	11	3	852
11653	ENSP00000407653	6	12	46	26	1590
11654	ENSP00000407726	7	4	72	31	2466
11655	ENSP00000407761	12	9	0	0	1842
11656	ENSP00000407763	8	2	11	3	954
11657	ENSP00000407818	3	3	7	12	1170
11658	ENSP00000407822	5	7	80	39	3084
11659	ENSP00000408002	2	0	13	2	1527
11660	ENSP00000408005	5	3	29	9	1011
11661	ENSP00000408025	3	4	0	0	1014
11662	ENSP00000408058	2	0	21	8	849
11663	ENSP00000408108	0	0	5	12	2208
11664	ENSP00000408146	3	2	52	20	774
11665	ENSP00000408236	6	8	8	8	1335
11666	ENSP00000408292	1	5	12	8	1959
11667	ENSP00000408295	2	4	4	5	1062
11668	ENSP00000408342	3	5	70	49	2673
11669	ENSP00000408367	1	0	1	0	363
11670	ENSP00000408411	3	1	14	4	1233
11671	ENSP00000408429	13	8	0	0	1659
11672	ENSP00000408527	4	1	15	4	744
11673	ENSP00000408576	3	15	0	0	2709
11674	ENSP00000408598	5	1	48	19	834
11675	ENSP00000408617	4	8	0	0	3225
11676	ENSP00000408695	1	7	12	12	2016
11677	ENSP00000408697	4	7	83	49	2388
11678	ENSP00000408910	1	1	0	0	1296
11679	ENSP00000408979	1	7	30	27	3246
11680	ENSP00000409007	0	0	0	0	684
11681	ENSP00000409016	3	2	13	6	1233
11682	ENSP00000409107	0	2	0	0	1293
11683	ENSP00000409126	1	6	7	0	2886
11684	ENSP00000409131	1	3	0	0	1263
11685	ENSP00000409171	4	23	86	123	5697
11686	ENSP00000409225	2	0	8	2	453
11687	ENSP00000409231	0	5	3	1	1299
11688	ENSP00000409315	0	2	6	2	570
11689	ENSP00000409318	5	2	26	11	1422
11690	ENSP00000409346	1	1	24	13	825
11691	ENSP00000409378	0	3	22	28	1437
11692	ENSP00000409382	0	2	8	6	2223
11693	ENSP00000409463	0	0	11	4	579
11694	ENSP00000409555	0	4	22	9	1173
11695	ENSP00000409581	0	4	18	17	1524
11696	ENSP00000409594	4	3	0	0	1455
11697	ENSP00000409652	11	7	4	0	1503
11698	ENSP00000409666	0	1	1	7	597
11699	ENSP00000409738	2	7	0	0	933
11700	ENSP00000409879	3	0	0	0	555
11701	ENSP00000409896	1	3	0	0	891
11702	ENSP00000409906	9	9	0	0	3219
11703	ENSP00000409937	10	2	0	0	5460
11704	ENSP00000409952	0	3	26	18	2169
11705	ENSP00000409964	13	10	49	18	1599
11706	ENSP00000410042	0	1	0	0	3579
11707	ENSP00000410059	9	11	34	10	2217
11708	ENSP00000410083	3	2	18	9	2337
11709	ENSP00000410111	8	3	9	6	756
11710	ENSP00000410157	3	12	59	43	3549
11711	ENSP00000410186	1	0	8	8	5739
11712	ENSP00000410198	5	4	12	15	2028
11713	ENSP00000410216	3	2	42	21	1725
11714	ENSP00000410242	0	1	0	0	1815
11715	ENSP00000410257	25	35	0	0	6072
11716	ENSP00000410294	0	5	0	0	2646
11717	ENSP00000410309	6	5	22	11	1794
11718	ENSP00000410396	4	1	16	6	942
11719	ENSP00000410409	2	1	0	0	834
11720	ENSP00000410446	1	11	0	0	1629
11721	ENSP00000410452	1	3	4	0	582
11722	ENSP00000410481	1	1	32	12	768
11723	ENSP00000410552	10	12	0	0	2982
11724	ENSP00000410561	1	1	0	0	915
11725	ENSP00000410689	3	12	8	7	2556
11726	ENSP00000410715	2	1	19	16	1104
11727	ENSP00000410732	0	6	0	0	1545
11728	ENSP00000410734	9	3	0	0	1452
11729	ENSP00000410758	0	1	1	1	273
11730	ENSP00000410768	17	12	76	34	4731
11731	ENSP00000410818	11	4	17	11	1017
11732	ENSP00000410833	2	1	26	12	2454
11733	ENSP00000410852	8	24	112	73	3324
11734	ENSP00000410862	0	2	14	9	1395
11735	ENSP00000410890	4	4	21	14	1638
11736	ENSP00000410943	0	0	7	5	1242
11737	ENSP00000410964	0	1	11	3	1104
11738	ENSP00000411012	1	5	0	0	2919
11739	ENSP00000411073	1	0	0	0	1125
11740	ENSP00000411096	77	49	392	133	15174
11741	ENSP00000411099	0	2	15	13	2445
11742	ENSP00000411124	6	7	0	0	2481
11743	ENSP00000411132	10	3	9	0	2022
11744	ENSP00000411152	9	10	0	0	2838
11745	ENSP00000411197	0	7	27	41	4017
11746	ENSP00000411253	4	1	29	18	1779
11747	ENSP00000411268	4	12	0	0	2484
11748	ENSP00000411355	24	14	9	3	3918
11749	ENSP00000411372	4	5	38	13	1719
11750	ENSP00000411397	2	7	0	0	2328
11751	ENSP00000411418	3	8	0	0	2964
11752	ENSP00000411471	2	4	47	19	2127
11753	ENSP00000411528	0	1	0	0	1188
11754	ENSP00000411532	3	9	45	32	4665
11755	ENSP00000411565	6	0	5	6	1032
11756	ENSP00000411584	19	7	13	17	891
11757	ENSP00000411593	14	7	0	0	1374
11758	ENSP00000411719	4	7	17	7	951
11759	ENSP00000411770	3	10	0	0	855
11760	ENSP00000411788	5	7	51	31	1239
11761	ENSP00000411816	1	8	75	40	1596
11762	ENSP00000411821	3	5	0	0	1470
11763	ENSP00000411825	1	8	0	0	2859
11764	ENSP00000411827	0	2	3	3	1527
11765	ENSP00000411831	2	13	0	0	5001
11766	ENSP00000411848	2	2	16	5	1719
11767	ENSP00000411898	0	1	2	0	462
11768	ENSP00000411932	0	1	13	5	1752
11769	ENSP00000411948	0	1	4	1	534
11770	ENSP00000411960	10	7	1	1	2649
11771	ENSP00000412130	4	6	15	10	2829
11772	ENSP00000412178	3	6	35	12	3393
11773	ENSP00000412209	9	8	3	2	1347
11774	ENSP00000412215	1	0	12	4	558
11775	ENSP00000412237	1	1	8	3	534
11776	ENSP00000412292	1	0	18	4	2436
11777	ENSP00000412302	0	3	0	0	876
11778	ENSP00000412324	45	19	3	6	2301
11779	ENSP00000412326	2	10	0	0	2643
11780	ENSP00000412363	19	6	0	0	2526
11781	ENSP00000412461	7	13	4	1	2151
11782	ENSP00000412524	1	2	12	11	891
11783	ENSP00000412566	14	10	0	0	1137
11784	ENSP00000412698	4	9	27	15	3090
11785	ENSP00000412708	4	2	10	5	1383
11786	ENSP00000412733	0	6	0	0	2277
11787	ENSP00000412869	1	0	2	1	1596
11788	ENSP00000412886	9	13	73	48	3990
11789	ENSP00000412894	0	2	8	3	372
11790	ENSP00000412922	0	1	0	0	483
11791	ENSP00000412940	19	25	232	118	6540
11792	ENSP00000412999	3	12	26	29	1884
11793	ENSP00000413017	0	1	0	0	750
11794	ENSP00000413029	1	3	7	9	1437
11795	ENSP00000413035	0	3	4	1	1353
11796	ENSP00000413049	16	5	2	1	1110
11797	ENSP00000413064	1	0	5	12	906
11798	ENSP00000413098	6	10	0	0	4161
11799	ENSP00000413100	1	0	10	5	396
11800	ENSP00000413152	1	1	12	5	789
11801	ENSP00000413156	0	2	0	4	1005
11802	ENSP00000413163	1	4	18	24	1992
11803	ENSP00000413196	7	10	84	25	3123
11804	ENSP00000413218	2	7	5	2	1131
11805	ENSP00000413405	6	7	41	28	1779
11806	ENSP00000413445	2	5	45	22	3192
11807	ENSP00000413479	4	13	63	42	1890
11808	ENSP00000413496	0	0	3	0	729
11809	ENSP00000413507	0	2	0	0	1350
11810	ENSP00000413520	2	13	37	38	2364
11811	ENSP00000413572	1	4	13	11	1455
11812	ENSP00000413575	1	2	50	10	1920
11813	ENSP00000413592	0	1	0	0	630
11814	ENSP00000413606	4	14	21	16	2199
11815	ENSP00000413625	10	8	27	20	2124
11816	ENSP00000413632	3	0	1	0	2043
11817	ENSP00000413660	12	4	26	13	1869
11818	ENSP00000413697	2	8	0	0	1479
11819	ENSP00000413707	8	9	0	0	1761
11820	ENSP00000413728	1	7	26	11	903
11821	ENSP00000413908	0	7	0	0	1257
11822	ENSP00000413929	0	2	1	1	1860
11823	ENSP00000413937	3	4	38	23	1344
11824	ENSP00000414019	0	5	13	10	1770
11825	ENSP00000414147	2	11	0	0	1998
11826	ENSP00000414150	0	4	0	0	1458
11827	ENSP00000414178	1	4	0	0	2196
11828	ENSP00000414202	10	13	71	47	2871
11829	ENSP00000414237	2	3	0	0	3612
11830	ENSP00000414302	0	1	18	2	900
11831	ENSP00000414303	0	4	0	0	987
11832	ENSP00000414330	0	5	15	13	1173
11833	ENSP00000414350	52	23	11	9	2523
11834	ENSP00000414390	1	2	8	9	801
11835	ENSP00000414451	4	2	0	0	474
11836	ENSP00000414517	4	5	0	0	3357
11837	ENSP00000414558	0	2	11	7	1026
11838	ENSP00000414624	0	4	12	14	1155
11839	ENSP00000414635	5	1	29	7	1392
11840	ENSP00000414657	0	3	5	0	1299
11841	ENSP00000414670	5	4	56	18	1683
11842	ENSP00000414721	13	12	28	13	1143
11843	ENSP00000414786	3	2	9	4	1140
11844	ENSP00000414851	3	8	0	0	2673
11845	ENSP00000414856	12	6	0	0	1992
11846	ENSP00000414886	0	4	0	0	756
11847	ENSP00000414887	5	6	32	11	1719
11848	ENSP00000414904	1	4	16	10	963
11849	ENSP00000414906	1	3	0	0	1401
11850	ENSP00000414921	0	2	17	10	1674
11851	ENSP00000414964	5	3	9	2	849
11852	ENSP00000415011	4	2	4	1	1107
11853	ENSP00000415030	1	2	51	23	972
11854	ENSP00000415034	16	19	154	106	8262
11855	ENSP00000415049	5	2	0	0	1251
11856	ENSP00000415056	5	0	0	0	1716
11857	ENSP00000415078	3	11	22	27	2772
11858	ENSP00000415090	15	31	188	96	6384
11859	ENSP00000415151	3	1	0	0	600
11860	ENSP00000415203	4	12	0	0	2979
11861	ENSP00000415243	2	7	0	0	2061
11862	ENSP00000415283	5	0	0	0	825
11863	ENSP00000415299	0	1	8	1	1206
11864	ENSP00000415332	0	3	20	17	2088
11865	ENSP00000415416	11	16	0	0	1158
11866	ENSP00000415430	16	6	85	43	2217
11867	ENSP00000415433	2	3	0	0	1386
11868	ENSP00000415434	6	11	75	35	3741
11869	ENSP00000415436	1	5	0	0	2025
11870	ENSP00000415464	4	2	7	4	2283
11871	ENSP00000415491	0	4	0	0	1023
11872	ENSP00000415517	42	12	20	2	1872
11873	ENSP00000415528	9	10	0	0	1956
11874	ENSP00000415536	10	8	0	1	738
11875	ENSP00000415556	0	7	0	0	1638
11876	ENSP00000415579	15	9	38	14	2100
11877	ENSP00000415682	2	4	0	0	2460
11878	ENSP00000415769	10	6	10	7	2694
11879	ENSP00000415786	2	5	1	1	1227
11880	ENSP00000415836	1	6	9	9	1845
11881	ENSP00000415900	10	7	8	2	2292
11882	ENSP00000415968	0	3	4	9	2124
11883	ENSP00000416002	9	7	0	0	1287
11884	ENSP00000416015	0	10	37	25	6006
11885	ENSP00000416033	11	15	52	19	3045
11886	ENSP00000416040	32	31	0	0	5958
11887	ENSP00000416050	0	0	0	0	717
11888	ENSP00000416066	3	6	0	0	1254
11889	ENSP00000416168	7	14	65	53	9054
11890	ENSP00000416227	3	2	8	5	783
11891	ENSP00000416250	5	4	8	3	918
11892	ENSP00000416255	6	9	0	0	4818
11893	ENSP00000416289	7	9	60	27	2685
11894	ENSP00000416293	1	1	18	36	1476
11895	ENSP00000416330	7	5	61	29	2187
11896	ENSP00000416341	4	4	0	0	2619
11897	ENSP00000416387	3	6	0	0	1326
11898	ENSP00000416418	2	6	25	30	1791
11899	ENSP00000416508	4	5	57	24	3768
11900	ENSP00000416523	4	4	17	14	2586
11901	ENSP00000416534	0	7	6	20	3096
11902	ENSP00000416583	2	4	16	7	1038
11903	ENSP00000416606	2	4	0	0	387
11904	ENSP00000416658	0	1	2	1	582
11905	ENSP00000416683	1	3	0	0	1929
11906	ENSP00000416696	3	8	22	15	4269
11907	ENSP00000416739	3	9	48	10	2340
11908	ENSP00000416741	0	0	49	26	1026
11909	ENSP00000416750	5	1	13	5	1542
11910	ENSP00000416797	8	24	0	0	3873
11911	ENSP00000416799	1	5	0	0	1560
11912	ENSP00000416951	4	5	0	0	2931
11913	ENSP00000416959	0	1	2	2	864
11914	ENSP00000417003	3	11	19	19	2283
11915	ENSP00000417038	10	4	0	1	1947
11916	ENSP00000417052	1	0	2	2	978
11917	ENSP00000417061	5	4	0	0	4959
11918	ENSP00000417063	2	4	0	0	1473
11919	ENSP00000417078	2	5	24	26	3030
11920	ENSP00000417085	1	5	51	29	2187
11921	ENSP00000417128	1	0	6	3	228
11922	ENSP00000417132	2	7	24	30	2187
11923	ENSP00000417138	11	8	0	0	1554
11924	ENSP00000417161	0	0	6	5	1221
11925	ENSP00000417171	1	0	0	0	372
11926	ENSP00000417175	0	1	6	5	729
11927	ENSP00000417182	5	1	0	0	4356
11928	ENSP00000417190	1	3	16	7	867
11929	ENSP00000417196	0	4	0	0	1401
11930	ENSP00000417207	1	2	1	1	1323
11931	ENSP00000417214	5	7	53	17	2034
11932	ENSP00000417222	6	4	19	11	1251
11933	ENSP00000417229	0	1	0	0	1797
11934	ENSP00000417235	4	13	55	67	6435
11935	ENSP00000417261	6	4	63	26	2442
11936	ENSP00000417273	0	2	0	0	1131
11937	ENSP00000417303	0	0	0	0	1077
11938	ENSP00000417335	0	4	65	32	4800
11939	ENSP00000417354	7	5	55	23	2106
11940	ENSP00000417401	40	64	112	60	8082
11941	ENSP00000417404	1	1	0	0	1044
11942	ENSP00000417418	2	1	31	17	696
11943	ENSP00000417464	2	8	52	22	1383
11944	ENSP00000417485	2	6	0	0	1677
11945	ENSP00000417492	17	5	0	1	1662
11946	ENSP00000417509	9	5	2	0	5397
11947	ENSP00000417510	0	2	0	0	2781
11948	ENSP00000417518	3	9	0	0	4716
11949	ENSP00000417548	0	0	7	5	447
11950	ENSP00000417559	2	1	1	0	1587
11951	ENSP00000417569	0	8	0	0	2739
11952	ENSP00000417573	0	1	3	3	708
11953	ENSP00000417580	0	2	11	3	744
11954	ENSP00000417581	1	1	1	3	1260
11955	ENSP00000417583	1	1	22	12	1008
11956	ENSP00000417601	0	0	5	6	1503
11957	ENSP00000417602	3	1	26	7	750
11958	ENSP00000417610	0	1	10	3	711
11959	ENSP00000417635	0	2	0	0	1632
11960	ENSP00000417638	13	12	52	24	2910
11961	ENSP00000417654	3	2	10	7	1272
11962	ENSP00000417656	1	1	1	0	240
11963	ENSP00000417658	8	5	0	0	2313
11964	ENSP00000417659	0	3	1	4	1080
11965	ENSP00000417677	1	1	0	0	537
11966	ENSP00000417686	7	9	0	0	852
11967	ENSP00000417706	3	3	0	0	777
11968	ENSP00000417710	1	3	17	8	900
11969	ENSP00000417748	0	4	12	11	1197
11970	ENSP00000417763	0	3	0	4	891
11971	ENSP00000417764	1	6	18	12	1248
11972	ENSP00000417769	3	4	36	20	2373
11973	ENSP00000417806	0	0	1	0	210
11974	ENSP00000417864	0	0	5	5	774
11975	ENSP00000417898	18	9	1	0	729
11976	ENSP00000417901	0	4	0	0	2544
11977	ENSP00000417914	1	2	0	0	969
11978	ENSP00000417919	4	1	54	19	1230
11979	ENSP00000417963	0	1	5	13	2004
11980	ENSP00000417980	63	34	37	46	4482
11981	ENSP00000418001	2	4	12	17	1587
11982	ENSP00000418037	1	3	19	13	1545
11983	ENSP00000418070	0	3	17	9	1743
11984	ENSP00000418081	3	9	0	0	3552
11985	ENSP00000418086	1	0	0	0	384
11986	ENSP00000418096	9	17	58	55	2433
11987	ENSP00000418112	8	17	6	0	4335
11988	ENSP00000418194	18	12	67	35	5403
11989	ENSP00000418259	8	1	4	1	1608
11990	ENSP00000418268	7	14	4	0	2631
11991	ENSP00000418287	12	4	16	18	1041
11992	ENSP00000418348	1	0	5	1	318
11993	ENSP00000418397	1	2	11	10	1278
11994	ENSP00000418401	2	2	16	3	813
11995	ENSP00000418525	2	7	0	0	2253
11996	ENSP00000418529	0	2	0	1	1116
11997	ENSP00000418541	0	0	0	0	1371
11998	ENSP00000418563	0	1	0	0	3087
11999	ENSP00000418575	0	1	0	1	399
12000	ENSP00000418593	1	1	0	1	1119
12001	ENSP00000418648	4	6	76	35	4056
12002	ENSP00000418661	0	2	2	2	684
12003	ENSP00000418668	5	3	30	22	1092
12004	ENSP00000418693	5	2	21	11	957
12005	ENSP00000418695	0	3	0	0	1326
12006	ENSP00000418721	17	9	8	6	1083
12007	ENSP00000418728	1	9	0	0	2997
12008	ENSP00000418734	3	5	41	17	2487
12009	ENSP00000418735	6	23	135	62	5805
12010	ENSP00000418748	2	3	1	2	2151
12011	ENSP00000418751	0	5	3	1	1923
12012	ENSP00000418754	7	14	0	0	3300
12013	ENSP00000418770	0	2	0	0	567
12014	ENSP00000418803	2	2	8	1	993
12015	ENSP00000418813	0	3	5	1	282
12016	ENSP00000418823	8	9	0	0	1683
12017	ENSP00000418910	0	0	0	0	585
12018	ENSP00000418960	32	7	4	0	5697
12019	ENSP00000418983	8	3	42	18	1983
12020	ENSP00000418994	1	3	9	7	861
12021	ENSP00000419000	1	2	2	4	1083
12022	ENSP00000419005	4	5	54	22	2268
12023	ENSP00000419027	2	5	0	0	1716
12024	ENSP00000419045	0	0	0	0	798
12025	ENSP00000419085	4	7	0	0	933
12026	ENSP00000419088	1	2	1	0	528
12027	ENSP00000419101	0	6	0	0	3273
12028	ENSP00000419117	0	2	1	1	330
12029	ENSP00000419124	0	2	0	0	525
12030	ENSP00000419126	9	2	30	14	1335
12031	ENSP00000419153	1	3	9	1	2253
12032	ENSP00000419184	1	7	4	2	1284
12033	ENSP00000419185	0	1	11	23	1827
12034	ENSP00000419194	1	2	20	4	417
12035	ENSP00000419199	3	1	39	17	1776
12036	ENSP00000419235	3	7	27	12	2766
12037	ENSP00000419249	5	4	0	0	375
12038	ENSP00000419270	1	1	5	6	552
12039	ENSP00000419279	1	5	0	0	1662
12040	ENSP00000419313	1	4	30	14	2385
12041	ENSP00000419361	2	5	40	57	3807
12042	ENSP00000419370	1	2	20	11	705
12043	ENSP00000419371	0	2	14	5	1176
12044	ENSP00000419377	1	0	0	0	3288
12045	ENSP00000419378	0	2	20	13	750
12046	ENSP00000419395	1	2	11	6	561
12047	ENSP00000419397	4	3	41	17	2097
12048	ENSP00000419411	2	6	27	10	1236
12049	ENSP00000419412	3	12	57	46	3756
12050	ENSP00000419414	2	4	0	0	1638
12051	ENSP00000419417	0	0	6	5	546
12052	ENSP00000419446	2	4	19	17	2457
12053	ENSP00000419449	0	0	0	0	339
12054	ENSP00000419457	1	3	1	0	2073
12055	ENSP00000419465	0	2	19	7	1200
12056	ENSP00000419475	2	1	11	5	687
12057	ENSP00000419503	0	1	15	11	696
12058	ENSP00000419542	3	4	21	19	1023
12059	ENSP00000419591	6	11	0	0	4092
12060	ENSP00000419599	1	2	5	4	246
12061	ENSP00000419619	2	2	0	0	660
12062	ENSP00000419628	1	3	7	8	699
12063	ENSP00000419652	27	13	0	0	2244
12064	ENSP00000419665	0	2	0	0	444
12065	ENSP00000419692	1	6	27	41	1422
12066	ENSP00000419705	3	1	20	5	372
12067	ENSP00000419712	1	3	18	17	663
12068	ENSP00000419782	1	3	4	5	960
12069	ENSP00000419786	20	6	39	17	4164
12070	ENSP00000419803	1	3	0	0	2073
12071	ENSP00000419851	15	12	12	12	2421
12072	ENSP00000419879	1	4	8	11	1335
12073	ENSP00000419881	0	0	1	1	1290
12074	ENSP00000419901	12	5	67	41	2604
12075	ENSP00000419923	1	0	0	2	1017
12076	ENSP00000419944	0	1	3	1	402
12077	ENSP00000419952	1	2	9	7	1491
12078	ENSP00000419975	1	8	16	18	1950
12079	ENSP00000420009	0	0	12	21	672
12080	ENSP00000420037	0	1	0	0	474
12081	ENSP00000420040	0	1	2	0	855
12082	ENSP00000420065	3	2	14	2	729
12083	ENSP00000420076	0	1	0	0	198
12084	ENSP00000420091	2	7	41	26	2931
12085	ENSP00000420095	17	10	0	0	3723
12086	ENSP00000420132	3	3	0	0	891
12087	ENSP00000420174	2	6	34	20	1614
12088	ENSP00000420176	3	2	6	3	393
12089	ENSP00000420180	10	7	25	8	3009
12090	ENSP00000420182	1	3	0	0	1752
12091	ENSP00000420194	7	16	3	2	3264
12092	ENSP00000420195	0	2	0	0	786
12093	ENSP00000420200	1	5	22	10	1071
12094	ENSP00000420211	5	4	37	27	2331
12095	ENSP00000420213	7	36	208	128	7899
12096	ENSP00000420237	4	8	0	0	1308
12097	ENSP00000420256	7	3	40	6	1059
12098	ENSP00000420267	1	0	9	17	1440
12099	ENSP00000420269	0	6	0	0	1209
12100	ENSP00000420270	0	3	0	0	1305
12101	ENSP00000420294	1	2	29	15	3051
12102	ENSP00000420295	29	10	1	2	3012
12103	ENSP00000420298	1	1	2	1	882
12104	ENSP00000420306	0	4	32	17	2082
12105	ENSP00000420315	1	2	17	8	1011
12106	ENSP00000420321	8	16	2	3	5145
12107	ENSP00000420333	2	1	0	0	2019
12108	ENSP00000420357	0	1	7	7	732
12109	ENSP00000420384	2	2	9	10	435
12110	ENSP00000420387	22	21	77	79	3603
12111	ENSP00000420443	1	0	6	5	426
12112	ENSP00000420465	0	3	0	0	741
12113	ENSP00000420484	0	1	7	1	456
12114	ENSP00000420588	8	5	14	8	912
12115	ENSP00000420608	3	13	55	25	2988
12116	ENSP00000420610	4	0	24	5	960
12117	ENSP00000420612	5	2	0	0	1971
12118	ENSP00000420616	1	2	8	4	1344
12119	ENSP00000420617	5	7	30	14	2223
12120	ENSP00000420641	0	4	1	2	594
12121	ENSP00000420659	1	5	60	58	2625
12122	ENSP00000420682	2	1	14	4	1281
12123	ENSP00000420714	4	4	7	4	420
12124	ENSP00000420716	1	6	8	3	1320
12125	ENSP00000420727	7	5	0	0	1845
12126	ENSP00000420849	1	5	0	0	1308
12127	ENSP00000420854	6	2	74	18	1716
12128	ENSP00000420875	1	8	0	0	1221
12129	ENSP00000420919	0	0	11	4	834
12130	ENSP00000420927	0	2	2	6	1476
12131	ENSP00000420939	16	6	0	1	1509
12132	ENSP00000421048	2	0	8	1	285
12133	ENSP00000421169	5	3	24	12	1605
12134	ENSP00000421172	1	0	4	0	999
12135	ENSP00000421180	1	6	1	3	3510
12136	ENSP00000421185	4	1	0	0	1125
12137	ENSP00000421232	4	2	0	0	1149
12138	ENSP00000421275	0	1	3	3	1074
12139	ENSP00000421280	8	29	0	0	6255
12140	ENSP00000421294	13	7	0	0	2334
12141	ENSP00000421326	1	1	0	1	2979
12142	ENSP00000421339	12	4	63	19	2160
12143	ENSP00000421380	0	2	4	8	846
12144	ENSP00000421405	4	3	26	13	690
12145	ENSP00000421489	2	2	20	12	1929
12146	ENSP00000421491	4	2	0	0	1008
12147	ENSP00000421544	2	2	0	0	429
12148	ENSP00000421566	27	15	2	2	2007
12149	ENSP00000421725	4	6	1	0	1530
12150	ENSP00000421736	15	7	38	20	1905
12151	ENSP00000421842	0	0	5	3	222
12152	ENSP00000421863	1	2	27	27	3243
12153	ENSP00000421917	5	5	0	0	4617
12154	ENSP00000421922	2	13	45	29	1098
12155	ENSP00000421965	15	7	10	4	1386
12156	ENSP00000421981	8	6	0	0	963
12157	ENSP00000421985	3	6	0	0	3549
12158	ENSP00000422131	2	4	41	16	2814
12159	ENSP00000422168	5	12	0	0	1872
12160	ENSP00000422185	2	16	57	55	3477
12161	ENSP00000422188	5	5	22	5	1209
12162	ENSP00000422338	1	2	10	6	756
12163	ENSP00000422354	3	5	6	3	1899
12164	ENSP00000422435	2	15	1	2	2556
12165	ENSP00000422464	1	2	9	11	1035
12166	ENSP00000422473	0	3	11	7	741
12167	ENSP00000422496	4	6	41	29	2046
12168	ENSP00000422533	2	11	0	0	4803
12169	ENSP00000422554	8	12	87	48	4797
12170	ENSP00000422581	4	7	41	20	1314
12171	ENSP00000422591	3	23	0	0	4626
12172	ENSP00000422607	24	27	9	7	2244
12173	ENSP00000422753	1	11	5	5	2001
12174	ENSP00000422793	3	8	0	1	2940
12175	ENSP00000422834	31	41	178	96	12036
12176	ENSP00000422896	0	1	0	0	1359
12177	ENSP00000423014	3	0	16	4	462
12178	ENSP00000423067	5	6	58	30	2853
12179	ENSP00000423190	4	5	0	0	1287
12180	ENSP00000423276	0	2	0	0	576
12181	ENSP00000423313	1	4	20	13	1803
12182	ENSP00000423390	16	5	0	0	2745
12183	ENSP00000423399	0	3	0	0	309
12184	ENSP00000423505	5	6	32	15	1614
12185	ENSP00000423541	2	9	50	29	2181
12186	ENSP00000423563	0	0	6	12	1128
12187	ENSP00000423567	2	0	18	2	630
12188	ENSP00000423600	0	4	2	0	936
12189	ENSP00000423602	0	1	0	0	900
12190	ENSP00000423630	0	3	14	13	1473
12191	ENSP00000423660	6	12	0	0	3957
